Location,Date_Time,Temperature_C,Humidity_pct,Precipitation_mm,Wind_Speed_kmh
Houston,22-02-2024 18:44,12.66914059,62.90931419,0.872242549,20.39460504
San Antonio,05-01-2024 15:47,9.106084652,51.93952159,3.793693152,21.06460962
New York,20-02-2024 00:54,25.64914169,68.50024296,8.337956558,17.67381612
Dallas,22-01-2024 13:12,4.021427523,44.27237378,8.00100304,23.97346365
Chicago,14-04-2024 21:53,9.006807575,80.20067949,9.033449809,11.87818382
Philadelphia,29-01-2024 22:19,-1.998411497,32.08622097,1.590051362,15.20564993
San Antonio,05-05-2024 03:43,16.68427838,66.28233966,6.882576936,29.19461462
Los Angeles,18-05-2024 05:36,-0.009740386,38.36767232,9.489008243,25.3317488
San Antonio,07-05-2024 09:16,29.0788636,62.29945858,0.311962965,7.675583117
Houston,02-05-2024 22:39,20.05008081,82.80371649,4.359317144,0.336604472
Chicago,19-02-2024 06:54,21.46230468,51.80720275,7.854146195,29.44234848
San Jose,05-02-2024 08:03,13.87207423,34.67409225,7.626663666,13.54942615
Chicago,03-01-2024 00:56,7.255396018,83.0579156,1.565785452,13.06162332
New York,27-04-2024 05:27,-6.750033852,65.18681182,4.207387752,2.097033298
San Antonio,13-01-2024 06:57,20.27013015,45.62353599,7.317301549,11.21003068
San Antonio,30-04-2024 01:14,35.4828405,48.65606779,1.442122441,28.10046818
San Jose,01-01-2024 20:45,21.52821901,56.62156529,2.952047876,11.41323283
San Diego,30-01-2024 00:50,31.51642882,37.93306492,6.133970514,15.88735005
San Jose,23-02-2024 15:17,10.16728399,43.69806289,1.883383784,13.51075343
Phoenix,03-01-2024 03:34,3.161304982,73.15189714,9.227758012,2.647184768
New York,23-01-2024 09:29,22.78527989,45.80392078,5.486804901,15.93993956
Chicago,12-04-2024 05:20,11.8279477,58.43655537,5.426758163,29.8382868
San Jose,05-01-2024 21:05,19.10803099,34.60384179,8.850852499,3.786293015
Dallas,19-03-2024 21:20,3.876552887,83.47510626,3.855296079,22.25551548
Chicago,10-02-2024 21:02,3.97259932,89.4822187,1.7911499,17.10530736
Houston,24-04-2024 13:53,19.59412382,70.08497269,8.314020149,6.667379589
Dallas,26-04-2024 03:45,10.01173722,40.89884039,5.612245288,5.617843155
Phoenix,09-04-2024 04:51,16.8564205,77.74163798,9.244147636,18.6067058
New York,26-03-2024 10:49,24.02992871,61.5783208,0.818229337,5.586595999
Philadelphia,07-01-2024 21:26,14.65165041,33.19472298,5.861787118,5.290413694
Houston,27-02-2024 07:57,-5.019653859,60.0773109,5.164147528,26.02547667
Los Angeles,21-03-2024 06:41,34.07691795,54.25456901,5.341884991,20.16234893
Philadelphia,12-02-2024 05:51,3.467919784,83.79212043,2.886210384,12.79340646
Los Angeles,04-04-2024 19:38,-8.031566321,60.79490623,8.54319564,15.60216732
Phoenix,07-05-2024 23:46,-1.463122256,71.96131027,9.639146014,0.913974234
Houston,12-01-2024 03:49,-2.80217281,31.36906574,1.558990276,23.98691614
Houston,07-03-2024 20:06,29.1097362,38.24276055,4.352709578,7.571952092
San Diego,03-02-2024 11:30,32.86916295,86.54705656,1.744514246,29.45038282
San Diego,31-03-2024 10:43,-5.022740121,68.29425611,0.479186602,28.14178356
Los Angeles,30-04-2024 16:50,20.37899459,32.65763454,1.077740686,25.58839996
Dallas,15-03-2024 03:06,12.27779188,89.32417201,2.941368621,21.71983915
San Antonio,10-03-2024 13:48,35.26827162,85.28926421,7.885332041,8.381795607
Houston,21-01-2024 13:17,36.31225735,50.02273878,7.30553535,25.95039165
Dallas,07-05-2024 15:28,26.80179572,53.00804122,4.328679481,2.851171286
San Diego,18-01-2024 12:03,14.68622589,75.50283262,2.717617031,16.66053284
Phoenix,17-04-2024 16:19,-9.544005539,76.28187839,9.072935362,19.08473863
San Jose,14-05-2024 02:44,34.3844781,38.50432801,0.480518109,19.95502754
Philadelphia,22-04-2024 11:01,37.01738649,58.35802702,5.730045296,13.03561291
New York,21-02-2024 09:51,10.04785138,89.97066375,8.614187253,9.288461258
Phoenix,19-04-2024 08:04,-4.05246432,38.65240587,8.920915759,28.12151749
Los Angeles,25-01-2024 11:38,38.49944288,79.35723928,7.83211914,20.767757
Dallas,26-03-2024 15:10,-5.506318484,68.06615187,3.809981568,22.20483932
Dallas,03-03-2024 06:28,36.38769604,75.04688917,7.446955479,1.520750512
Dallas,20-02-2024 11:45,17.30263077,83.17014636,0.414861017,12.06820295
San Antonio,03-05-2024 22:00,26.68444156,35.15984205,6.903232212,1.322970969
New York,12-02-2024 18:09,7.957789845,56.7283702,7.325344828,21.53566137
Houston,21-04-2024 19:58,4.216383129,61.29248581,0.686595945,1.550684185
New York,06-01-2024 18:33,17.9197604,61.3322575,3.636850957,29.72136986
San Jose,16-02-2024 22:12,18.35393336,32.99651224,9.89567124,1.123457883
Chicago,19-04-2024 21:50,-8.052127756,78.03060689,0.922905097,21.47185531
Dallas,07-03-2024 11:53,30.96330032,43.78617096,7.462441116,2.488873716
San Jose,13-01-2024 17:58,14.24112446,31.79649218,9.740365845,11.36535188
Phoenix,08-02-2024 08:00,17.20288436,71.19601352,10.90424149,5.433308736
San Antonio,14-02-2024 03:02,14.29433188,79.49577484,7.404412594,0.143041844
San Jose,04-05-2024 22:18,37.90554951,48.39215378,5.252448826,29.15061064
Dallas,06-03-2024 20:48,22.92964889,37.97115522,0.42056741,2.534918738
Phoenix,16-01-2024 01:50,27.76635438,54.52820576,5.277358677,8.683461138
Philadelphia,18-05-2024 07:58,39.84221586,53.73694077,2.057712589,10.18465147
San Jose,07-02-2024 23:21,34.82790105,88.58589019,5.271966798,17.51108884
San Diego,12-02-2024 04:07,3.409018706,30.52453192,1.217878841,15.03865444
Dallas,02-02-2024 12:19,27.13035401,56.72261755,6.762383087,25.52682714
Dallas,20-03-2024 12:00,14.2989138,84.34257925,9.638220715,2.228979955
Los Angeles,12-04-2024 20:44,-4.658001192,72.81079349,1.802987376,11.02170562
San Jose,17-02-2024 14:57,-2.131299251,78.70598787,6.227136689,8.547717298
Chicago,20-02-2024 23:09,3.290520489,61.45404863,8.458936833,25.84673019
San Diego,01-01-2024 04:25,3.518791929,73.39159415,2.867786572,17.64003021
Phoenix,01-04-2024 02:52,39.0339661,55.1273317,9.525963866,25.00201447
Dallas,25-04-2024 11:24,23.53026696,38.56747175,0.807089123,8.725838059
San Antonio,11-03-2024 17:34,2.851286007,71.51222761,7.054136615,27.11930672
San Diego,21-02-2024 10:21,19.36204764,30.99227481,6.020873023,7.043986917
Houston,08-05-2024 09:23,30.6718848,76.67472359,3.385946933,4.930447582
Chicago,14-02-2024 20:21,21.98063857,36.06821331,2.525066778,17.44629938
Dallas,29-04-2024 22:55,26.70950736,46.09150641,5.455600059,15.69400906
Dallas,29-01-2024 10:14,31.98289446,84.79779746,7.51355888,8.237019808
Houston,22-03-2024 23:23,12.89381672,49.99826025,9.122612189,1.024823998
Philadelphia,09-02-2024 07:07,9.54173536,49.27773013,7.93312025,24.2470161
Dallas,16-05-2024 17:26,8.466520522,89.60264806,7.771961395,2.595172217
Philadelphia,11-02-2024 18:42,-1.57040384,43.52797945,1.420533551,3.504045442
Dallas,04-02-2024 16:01,-9.71090684,48.52080312,1.996775322,0.922104667
Los Angeles,04-02-2024 21:29,39.70889635,74.39453461,3.468554701,0.938414324
Phoenix,12-02-2024 22:09,16.48587462,46.65133818,4.217215471,5.380461276
Philadelphia,23-02-2024 23:10,6.60419608,80.36417778,4.147555638,17.51707915
Chicago,22-03-2024 07:28,24.08652766,70.52448986,4.559779251,18.77242923
Los Angeles,17-04-2024 21:52,28.71817214,56.04360318,5.276876888,18.3616124
Philadelphia,06-03-2024 01:59,-5.050922722,39.27316925,9.870187558,9.083788651
San Jose,12-02-2024 09:13,31.82318696,81.34035686,6.813694741,20.64878971
Los Angeles,31-01-2024 04:34,14.79742685,86.22913163,3.203948473,29.02454815
Phoenix,04-04-2024 03:27,19.99514943,30.05268985,1.005166381,5.308352098
Los Angeles,05-02-2024 22:18,-4.538549942,77.71852636,4.396761558,22.12683281
New York,03-05-2024 06:25,-1.012902286,44.85828742,8.089079467,6.353095103
New York,26-01-2024 10:55,-3.537426828,30.07427506,3.352710521,18.81719363
Houston,10-04-2024 02:20,-4.117432676,48.86124588,8.323413231,26.5619514
San Jose,11-02-2024 19:00,10.95836538,78.08255307,7.941813177,21.54837744
San Antonio,07-02-2024 03:11,26.49041589,33.6851549,1.279092811,22.47204551
Houston,01-05-2024 04:40,6.191037509,87.72043382,5.337048131,1.809954372
Los Angeles,27-02-2024 02:46,-0.75188463,53.82394768,7.919313249,10.04402302
San Antonio,06-01-2024 09:06,8.851210842,81.22120695,7.827177093,29.97929666
Los Angeles,03-01-2024 08:14,16.74995711,77.02976714,8.704308612,18.94265346
San Jose,08-01-2024 08:21,16.75751331,60.07657676,5.194076175,21.58398685
San Diego,25-04-2024 06:27,32.68087419,72.80568718,4.770299183,22.92837361
Phoenix,03-01-2024 21:09,-11.45300784,43.4293762,13.67524875,16.67537039
Philadelphia,11-05-2024 07:08,-8.771819292,86.02591482,6.78428528,7.425280942
Phoenix,05-03-2024 08:22,23.44407002,62.61353086,7.790168996,12.06388404
New York,10-05-2024 07:30,34.33425016,30.64771667,7.817739043,3.938296099
Dallas,09-01-2024 11:15,27.63937648,76.01384441,7.315440863,13.29236483
San Jose,16-04-2024 12:04,32.11421216,34.88344571,5.598792151,24.14211624
San Jose,04-02-2024 00:49,10.09591277,54.47724618,3.996297975,17.35958172
New York,13-02-2024 02:31,6.314574926,33.30052621,7.996278679,29.44983155
Phoenix,01-04-2024 10:19,17.41460931,81.96262835,9.808611433,16.67504242
Chicago,01-03-2024 10:46,1.177880389,39.30634566,2.161571674,25.86683841
Houston,24-04-2024 06:07,-9.300059199,83.88876679,8.244703775,10.21948678
Phoenix,13-01-2024 18:09,37.97995094,69.05861455,4.957733884,17.20440291
Los Angeles,11-05-2024 17:43,12.01065204,37.73305767,3.8256602,16.80590318
Dallas,01-05-2024 12:11,20.43745767,81.77433697,0.880880461,20.57867425
San Jose,15-05-2024 20:18,34.2199038,62.33174492,2.935380785,15.62196783
Chicago,28-03-2024 11:31,11.85081166,46.73610831,4.16499601,12.09449741
San Diego,09-01-2024 00:57,11.3496017,67.8103487,9.04323322,22.98663794
Philadelphia,07-05-2024 11:28,3.62109777,51.84862248,2.905371076,1.922704724
San Jose,16-03-2024 22:00,9.05812724,42.02936715,4.511479278,23.21786313
Phoenix,07-04-2024 23:24,19.13190618,66.63040184,0.663890833,19.18936641
San Antonio,27-03-2024 06:59,4.502387371,32.32871813,2.22602883,17.76559642
San Jose,01-04-2024 17:22,17.87239602,41.70631028,4.572572597,17.12713588
San Diego,13-01-2024 22:30,-0.090956606,42.97272249,5.618504998,5.820512055
San Antonio,01-05-2024 12:46,30.02697523,57.60055561,6.758901485,2.002519489
Dallas,10-02-2024 18:04,7.699110026,88.28110727,7.007371315,14.94110594
Chicago,11-02-2024 06:38,3.406339131,82.96529209,3.66795343,0.624386149
Chicago,17-01-2024 06:12,38.72733587,43.74139886,6.536785238,19.50819912
San Jose,07-04-2024 20:58,-5.812039632,44.29000171,4.472062223,28.76090577
San Antonio,29-03-2024 10:59,10.200611,42.27822595,6.093819408,15.68194455
Philadelphia,07-04-2024 01:30,27.12370699,67.80807857,0.568285586,22.21304371
Houston,24-01-2024 04:54,-6.255017477,64.40896967,1.838009267,14.45470194
New York,18-02-2024 21:10,35.90551147,32.27971147,3.663370273,2.75035449
Dallas,20-01-2024 16:36,23.34270951,36.80552927,7.218302867,18.48347863
Phoenix,20-02-2024 06:22,-8.152363587,56.00681255,10.90757434,3.396104343
Houston,17-04-2024 19:01,20.00817164,40.97241929,5.934894886,27.27791642
San Antonio,18-03-2024 07:44,-0.604739873,36.21721961,5.552660556,18.92595643
San Diego,01-01-2024 02:49,12.99239589,66.99644749,3.972399751,7.598412985
San Antonio,10-03-2024 04:47,27.17445868,45.42670117,2.146669272,14.60560841
San Diego,30-03-2024 08:29,19.60708751,30.44799343,9.102147196,5.028211815
New York,02-04-2024 13:55,7.603350645,40.35138023,8.347536155,3.274185444
Phoenix,26-03-2024 04:44,37.43342678,32.73145016,9.524896388,4.802920654
Los Angeles,29-01-2024 00:25,-2.931812185,60.53341526,1.351307764,7.423164362
San Jose,06-04-2024 05:35,0.263737868,79.39396781,2.556968277,28.96539135
Dallas,29-04-2024 06:27,26.15676129,65.34492069,5.793487313,6.087107314
Dallas,13-05-2024 12:40,15.25118738,80.54081868,7.238209827,9.628113265
Houston,18-02-2024 23:53,0.379199656,31.66365668,1.264178378,26.69846437
San Jose,24-03-2024 13:37,21.23500986,69.93103139,0.717866079,27.98822753
New York,05-02-2024 20:38,-6.470954038,50.87205441,4.176424341,25.38288379
Los Angeles,11-01-2024 01:23,35.61240975,32.11764422,1.648966173,15.04209466
San Antonio,03-01-2024 12:27,-2.930006822,62.50544025,9.852314033,1.816676037
San Diego,02-03-2024 07:37,29.16596793,45.66780281,6.748505832,5.033582855
Los Angeles,16-04-2024 07:10,-9.163964874,83.28478725,2.286913682,15.88572971
San Antonio,26-03-2024 07:18,-6.319308185,33.45006429,7.680870124,0.9908079
Dallas,24-03-2024 19:10,6.517302939,76.89103473,1.175661255,12.22417398
Houston,17-02-2024 16:47,2.478620182,60.94883591,7.567139543,8.848785183
San Jose,26-04-2024 17:36,20.13737605,34.80835005,3.660321564,15.34992208
San Diego,17-01-2024 02:36,38.02568766,34.60574628,3.175913175,28.49976943
San Jose,29-02-2024 18:42,-1.024006535,53.25319172,8.462135681,29.78950533
San Antonio,11-05-2024 21:59,19.43898199,55.14617797,4.073054506,27.31753196
Los Angeles,01-03-2024 22:03,9.249033742,44.42315552,5.942711406,20.17444341
New York,11-05-2024 21:16,32.17445703,66.95454146,0.50758134,2.821581048
Houston,13-04-2024 01:27,-8.028350103,42.78526729,7.389841862,5.367823543
Houston,27-02-2024 19:57,2.62197259,71.12516841,0.842708818,5.564342241
San Jose,20-01-2024 12:22,37.30070508,70.45268598,9.351768719,19.50016291
Dallas,03-02-2024 18:49,2.164379574,70.02810339,7.318802712,27.63793745
Philadelphia,08-03-2024 08:50,23.96336793,84.68732413,3.894646043,8.182539774
Chicago,08-04-2024 01:00,-2.574978862,46.47479783,1.272346251,17.52665534
Chicago,06-05-2024 03:11,18.86863842,46.07792945,1.967228075,16.65192892
New York,29-04-2024 16:08,-5.965724309,36.3434093,6.566590478,29.7069814
New York,11-03-2024 18:48,37.11065346,66.99831528,6.773187263,22.65633255
San Diego,06-05-2024 13:02,-2.878197956,76.0776822,4.755104622,19.02219407
New York,26-04-2024 17:28,-5.662506456,82.04509673,6.215882289,1.911840677
Phoenix,22-04-2024 05:10,39.64398223,35.21799334,1.266675032,18.20567825
Chicago,15-03-2024 13:26,31.55267961,70.99296625,5.079386386,12.99194115
New York,05-04-2024 16:25,-4.120431984,62.68046292,5.181187498,11.0989111
Dallas,07-05-2024 21:44,-3.785873509,62.34601376,1.261055544,25.01448375
New York,25-03-2024 01:10,25.57383671,77.55874095,6.4768906,19.41149888
Philadelphia,25-04-2024 23:52,4.957249882,60.50138863,9.458404461,9.091430786
San Antonio,06-01-2024 18:49,25.46981356,67.71418981,4.109776693,2.298137307
Dallas,09-02-2024 20:46,-5.965189682,88.77983132,8.305500386,25.54454997
Dallas,19-04-2024 10:10,12.23016326,40.25882079,1.366379599,5.926494267
Dallas,29-03-2024 01:44,17.62083757,89.84932964,0.141378257,11.71676976
San Jose,06-05-2024 10:08,10.25258033,74.22024119,7.50752174,23.26667954
San Antonio,17-05-2024 01:04,-9.050736561,71.89748761,0.637118891,29.19418113
San Antonio,24-04-2024 02:56,6.902842467,57.38893329,9.013882991,20.9008315
New York,23-01-2024 01:04,-4.082805913,53.4572599,0.432234366,23.66252561
Dallas,01-03-2024 03:51,3.034753029,84.84447081,3.124994013,18.42547313
San Antonio,11-01-2024 02:56,-7.941217005,57.60730932,8.970872646,8.217832654
Los Angeles,22-01-2024 03:00,-4.848101246,56.57242011,7.020644627,7.348208071
Los Angeles,09-02-2024 15:48,-0.935082268,42.99161096,4.110863748,7.645903136
San Antonio,16-02-2024 10:14,31.69078969,75.03713816,6.64311845,13.66542216
San Antonio,11-02-2024 10:55,22.58462903,79.24477345,8.691248072,1.469083389
San Antonio,20-01-2024 10:05,21.27675858,37.55923656,0.768157399,28.08051298
Houston,24-01-2024 20:37,39.81185582,36.82787532,9.356072771,1.12353054
Phoenix,06-01-2024 17:55,-18.50831957,33.51628929,9.69594971,24.53708782
San Antonio,02-04-2024 10:30,31.4619082,83.46853754,1.170901799,26.89270788
Dallas,19-03-2024 03:42,20.1320662,85.20113959,2.67489088,18.81493066
Houston,16-03-2024 16:13,32.85417192,37.06985284,3.270171623,1.252211116
Philadelphia,19-02-2024 01:39,0.990010197,55.32982721,7.926384906,15.22676174
New York,08-05-2024 04:41,31.54185224,54.62548794,8.5877433,3.854996973
New York,15-02-2024 00:29,1.429757786,85.99866527,1.035000528,27.55987092
Houston,18-05-2024 10:41,-3.226840642,40.82229779,8.878230005,11.1842662
San Antonio,17-02-2024 17:35,-4.9519478,48.52789636,4.502148159,12.02050199
Chicago,26-03-2024 15:44,36.1154516,58.23895606,8.008241738,19.3977446
San Diego,29-03-2024 15:33,35.76602702,64.39335351,2.078436003,21.03140115
New York,17-03-2024 21:25,-4.397347276,51.4128792,5.012681445,14.48094047
San Antonio,03-05-2024 05:45,12.6844998,38.5793949,9.034784875,18.05780577
Chicago,23-04-2024 05:25,-9.018404194,53.47440836,4.033774169,12.54896176
Dallas,26-02-2024 14:13,32.89671591,71.15603326,3.468713821,10.43861049
Phoenix,09-03-2024 09:32,34.1760851,40.92317982,3.53658095,10.73598896
San Diego,30-04-2024 23:21,6.244551132,61.5253458,1.996116611,27.17502264
Dallas,06-04-2024 17:25,-0.833426363,47.08457417,4.658549962,2.069810481
San Jose,22-02-2024 18:47,23.34577874,64.05431441,2.687598312,6.367600157
New York,09-02-2024 12:05,14.76650699,32.489475,3.598984019,16.54437573
San Diego,05-05-2024 22:07,10.20230871,35.02566675,9.343158545,27.38875593
New York,05-04-2024 04:15,3.831769358,78.62261372,8.827221277,26.29460071
New York,16-02-2024 08:11,1.778219955,69.58115371,7.08747108,9.258179351
Los Angeles,18-02-2024 01:07,-4.788341315,55.95807706,2.458672528,3.772344161
San Diego,08-02-2024 21:25,15.57410228,69.81458811,0.852165667,3.014922483
Dallas,18-01-2024 04:53,12.38312231,30.32505482,1.384781987,7.070438847
Dallas,22-03-2024 19:50,18.08488586,86.50989563,3.48135979,6.265493044
Houston,31-01-2024 20:44,9.633615838,32.86340133,2.477609273,5.636479701
Philadelphia,26-03-2024 03:08,17.07313575,85.70561653,2.796100339,12.44984776
San Jose,28-01-2024 16:37,0.754289859,31.12249103,9.47773553,22.91377976
Houston,16-03-2024 04:06,38.08372781,68.59432878,7.16818968,19.94105208
San Antonio,31-03-2024 09:29,28.20297666,52.74417226,9.799854316,26.98921721
New York,07-03-2024 03:45,-9.905886218,35.02165855,5.785400877,21.45959831
Philadelphia,06-01-2024 15:24,-3.259865892,81.87409145,2.721796292,3.982940668
Philadelphia,21-02-2024 05:52,-8.914126639,45.62487534,8.094543265,17.91345282
San Diego,05-04-2024 17:42,9.956404995,84.0875546,6.450138181,24.71180423
Dallas,29-03-2024 12:56,39.75696132,67.29106999,0.559436629,23.69743264
Philadelphia,24-01-2024 12:26,17.77494009,30.47551495,6.336074525,23.31238764
San Jose,11-04-2024 10:44,35.62523687,56.71981143,7.388080386,9.904419597
New York,05-04-2024 21:13,6.067412989,61.41215942,6.343090206,9.111837945
Los Angeles,17-04-2024 10:49,15.82984714,33.11266874,2.05902621,16.36656983
Los Angeles,23-02-2024 05:06,28.26507699,72.09195424,0.572155261,10.02566598
San Diego,17-01-2024 03:05,21.31543456,67.66241213,9.303644787,12.13728646
San Antonio,14-05-2024 13:55,-3.569342,56.06618568,0.083406045,11.44639365
Dallas,17-01-2024 04:53,31.87806549,52.47203183,6.479443441,20.8978272
Los Angeles,14-04-2024 17:27,-3.308502454,83.68031299,2.315903067,12.16055261
Philadelphia,05-01-2024 00:52,9.365823692,61.50591532,6.277676664,11.33050924
Houston,31-03-2024 01:12,0.973007649,46.61199904,3.020638382,11.80514963
New York,28-03-2024 13:45,6.044725163,47.7824435,1.824365547,28.95096135
New York,15-04-2024 11:11,15.35436781,46.1712042,7.20681201,10.13186425
New York,22-04-2024 20:43,-5.044227508,43.53504944,3.758835542,17.26115893
Dallas,18-04-2024 12:51,33.396509,54.12783777,9.497945616,1.62884363
San Jose,16-04-2024 22:43,35.93804672,30.41299677,3.147261297,23.24063437
Houston,23-04-2024 08:31,38.09647805,60.34491734,3.534417078,5.556179453
Los Angeles,29-04-2024 13:11,-8.900596787,35.02931305,3.433431203,3.760427467
Houston,29-02-2024 04:25,-8.544870753,74.24492697,1.031950398,29.09618632
San Jose,02-05-2024 16:41,23.01538297,73.02389326,6.285987217,3.151642317
Los Angeles,28-01-2024 00:47,22.34849121,54.68450095,1.059847181,28.20071106
San Jose,12-05-2024 22:34,29.15200384,61.90419295,2.99714189,10.22302849
San Jose,02-04-2024 02:02,7.185810594,34.11254209,7.672929837,8.153996821
Los Angeles,12-04-2024 20:11,30.44719463,35.0215356,8.467310285,15.28751437
San Antonio,28-03-2024 22:22,5.649143778,88.0899387,2.961043299,12.96091635
San Antonio,09-02-2024 04:40,4.676110696,82.28000474,0.31228771,6.603962274
Philadelphia,06-02-2024 05:20,9.422413793,61.15510059,1.311199603,2.231449195
Houston,02-01-2024 12:23,37.8629685,87.02319577,0.427778144,11.82455851
Chicago,20-01-2024 15:51,32.85662525,40.84984017,0.572353683,14.84397949
Phoenix,13-05-2024 22:50,10.75642873,89.89284757,7.845643045,2.627318612
San Diego,14-05-2024 13:20,27.15072435,86.79310128,0.340836796,14.58215684
Houston,16-05-2024 01:49,13.91939047,51.53554434,0.337859523,3.674533434
Chicago,10-05-2024 03:08,18.74313199,66.78839929,3.850853576,22.71714921
New York,21-01-2024 21:49,19.01819557,84.07852571,5.495883333,25.22631863
Dallas,09-05-2024 18:33,25.4598845,48.54826453,6.248881159,3.59710109
San Antonio,21-02-2024 09:05,-7.226697701,46.89912843,9.741427396,4.107598495
Houston,30-03-2024 04:13,30.07953591,79.07420693,4.956180439,14.53282668
San Jose,09-05-2024 04:13,-0.1967671,87.2137384,8.85286089,2.622854178
Dallas,07-01-2024 21:14,5.789234637,77.71996226,0.232840249,27.36605489
San Jose,25-02-2024 21:59,24.22342286,79.92118669,8.645617994,20.49586271
Phoenix,19-03-2024 00:33,-9.305539319,76.99701757,4.086420265,7.702379493
San Antonio,08-02-2024 17:27,13.92398939,85.40879803,1.415475066,24.57908299
Houston,06-05-2024 04:31,10.40919049,61.19276268,0.37008022,23.78700685
New York,09-05-2024 00:01,-6.127106827,63.96208862,6.850570345,18.44828538
San Jose,23-02-2024 12:41,28.71564447,72.54154636,7.740577075,14.54998391
Philadelphia,20-02-2024 16:23,29.48395707,89.45521153,8.357058284,0.527201852
Houston,25-04-2024 11:10,-1.188751892,84.36876094,5.081559804,20.10477567
Dallas,14-04-2024 03:57,22.26124565,77.96626818,7.456394901,23.86230803
San Antonio,20-02-2024 16:46,34.55168156,49.34725924,5.536542984,8.930180488
New York,08-05-2024 13:40,-7.489417081,74.29822924,3.083905043,6.670140726
Philadelphia,07-05-2024 14:03,35.46147167,62.25384553,5.376596493,1.796740015
Los Angeles,10-04-2024 11:05,6.684838391,54.25850241,7.331737592,2.896660572
Phoenix,01-02-2024 11:00,14.64180313,44.48858215,13.51189244,1.827107757
San Jose,25-01-2024 13:08,10.32173316,83.62026767,9.884542252,25.31623284
Phoenix,28-04-2024 18:51,10.19398826,36.31928682,9.696356234,20.37770183
Dallas,30-01-2024 18:46,-4.377538171,83.25975893,9.449122273,16.81639948
San Jose,10-04-2024 01:21,29.82430379,44.14100575,7.183750818,8.422430605
Los Angeles,07-01-2024 04:22,-6.73195591,48.1492878,3.671100444,8.244695414
San Jose,27-04-2024 20:22,-0.650635982,61.94706805,2.288054503,21.0033018
Chicago,07-01-2024 04:29,4.810461421,49.88584528,9.216100022,27.61851583
New York,12-01-2024 14:32,15.14600018,30.05968165,0.02271853,18.17886069
San Antonio,04-02-2024 05:22,-7.10546709,41.70416131,2.474792985,6.668551757
San Antonio,26-01-2024 21:25,14.06875364,42.34045938,5.545201115,29.4187059
San Diego,24-01-2024 04:38,-9.006441929,83.24685024,8.141957419,9.475710579
Houston,11-05-2024 07:45,-5.56567863,41.14131879,5.311545549,8.240415157
New York,20-03-2024 19:10,9.289900007,55.61827076,6.928054898,24.92691581
Dallas,08-04-2024 12:15,20.70961715,35.58968034,7.019876232,3.491625342
Dallas,06-04-2024 22:07,5.684538074,44.51733657,1.060656148,28.9684519
Houston,23-03-2024 17:09,-7.561004035,53.50098838,8.340034198,10.91131332
Dallas,25-03-2024 02:29,13.18618286,56.87409266,9.939995271,15.6852792
Los Angeles,26-01-2024 02:39,15.38774322,63.89697961,5.690928544,13.18751373
San Jose,06-04-2024 20:17,30.87372424,75.67982343,3.168364807,16.64233002
Philadelphia,07-03-2024 15:49,16.07879988,70.51555994,2.79656641,6.307936253
Dallas,10-05-2024 19:30,-8.652921041,86.70424694,9.742473161,22.34972659
New York,28-04-2024 05:45,37.92877504,89.55352441,7.744569924,2.572296984
New York,26-03-2024 18:46,32.55333256,43.36835117,8.334195449,21.62723967
Philadelphia,17-05-2024 11:38,27.46787095,53.88903712,7.781728288,21.47562721
Los Angeles,28-01-2024 19:41,15.96201989,43.13931958,0.385810644,0.480799806
San Diego,11-02-2024 03:30,11.57104625,40.07521485,1.10577465,28.02577282
New York,07-03-2024 20:55,5.477308904,43.38320747,3.586819254,17.21870475
San Jose,13-03-2024 06:41,27.47242306,49.33450926,8.181928958,14.35017091
New York,22-02-2024 23:32,3.519471124,57.93813534,1.851515089,6.95634009
Los Angeles,13-04-2024 04:41,19.26077014,52.69694686,4.025139051,19.04854544
Phoenix,01-02-2024 00:17,24.37072523,40.71620408,0.855353435,0.13537161
Phoenix,26-04-2024 09:06,3.937116356,61.12031068,0.622896307,18.05482067
San Antonio,11-05-2024 04:46,37.51823024,89.53967542,5.205811791,15.41813404
Phoenix,01-02-2024 23:41,27.9364161,84.65003753,5.561535819,15.58631046
San Antonio,25-02-2024 06:56,10.79016063,36.29706742,5.563877929,22.38340809
San Antonio,10-02-2024 19:57,16.3132593,68.29324063,7.971938302,26.71223694
Dallas,25-02-2024 12:09,23.93707613,83.06168539,7.949152981,22.50664787
Philadelphia,10-03-2024 03:09,5.392765145,76.86194314,8.472368214,8.631668273
Chicago,19-01-2024 13:02,12.957404,55.38183266,1.100228898,7.046803781
Los Angeles,23-01-2024 20:31,-0.194808252,48.22082906,1.341254834,20.45485642
Dallas,22-02-2024 05:41,-0.817444608,68.95728463,1.550916967,8.943555145
San Antonio,14-01-2024 03:50,3.382130961,82.47214939,5.20050668,21.93527398
Chicago,30-03-2024 09:16,-2.107425068,60.49113944,7.254388108,17.74517263
San Antonio,13-05-2024 13:16,-1.715371603,88.84853966,4.645725551,8.692023125
Phoenix,21-04-2024 11:54,3.171049347,65.44260997,2.088505739,29.94564339
San Antonio,14-02-2024 23:23,36.31156157,31.17770335,2.370813276,2.471037346
Phoenix,02-04-2024 07:51,28.44974794,62.38094278,8.72521234,10.46554926
San Diego,24-03-2024 07:34,13.79665489,47.6312368,6.340481074,12.38684433
San Diego,11-01-2024 12:47,13.74542861,51.16858936,1.962904002,14.87470743
San Diego,25-03-2024 16:55,32.64813686,53.8028583,9.939082985,1.930949375
San Jose,28-02-2024 05:30,16.55299053,70.03667303,1.786088682,16.12860224
